date,soc_start_kWh,soc_end_kWh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_grid_kWh,emergency_grid_kWh,emergency_intervals,charge_kWh,discharge_kWh,surplus_kWh,solve_time_s
2025-07-02,8550.0,8550.0,54463.564716534995,8030.097910893319,62493.66262742831,86405.34614499999,2708.0944766666635,13,23461.96869,19004.194685000002,11750.90025,0.12035990000003949
2025-07-03,8550.0,2864.3098,50839.53126618361,11089.490582201659,61929.021848385266,78393.57592999999,3395.3322633333314,12,16366.23717571,18373.773325000002,4036.0254092900013,0.12845720000041183
2025-07-04,2864.3098,2938.0976,23317.18550651604,9220.141412581663,32537.326919097704,39347.3668952,2935.522133333332,8,13342.96527,10741.3928245,10800.449116366666,0.133459299999231
2025-07-05,2938.0976,8550.0,26087.0714531227,9102.986837024993,35190.05829014769,46076.740991,2739.3408366666654,10,19580.08232,10809.154534199999,11255.074075199998,0.1263598000005004
2025-07-06,8550.0,8550.0,51486.790431669004,17506.528670147454,68993.31910181645,82227.39369,4623.275711099997,14,22331.979078000004,18088.903098900002,2813.6118720000013,0.11036690000037197
2025-07-07,8550.0,8550.0,51459.640279760504,6513.564981038158,57973.20526079866,82062.651714,2382.198094333331,13,22533.367438420002,18252.027637,6754.027240246668,0.12073230000532931
2025-07-08,8550.0,8550.0,53060.11845525092,6010.038498553558,59070.15695380448,84379.0733082,1619.557235599998,16,22520.5676826,18241.65986,6148.335704533336,0.12803819999680854
2025-07-09,8550.0,8550.0,52955.132775251404,3479.0332483766606,56434.166023628066,84089.391463,935.2561413333317,16,22595.491096,18302.3478215,6672.779313166668,0.11414800000056857
2025-07-10,8550.0,2782.8198,50906.9962754821,2410.055634816663,53317.05191029877,78364.743993,843.4251733333326,16,16549.61127338,18595.647292200003,8400.581801820003,0.16933330000028946
2025-07-11,2782.8198,2832.7348,25585.429130878598,6748.843606094996,32334.272736973595,42694.012726,2288.149479999999,12,13314.8653086,10740.11744,9888.6371874,0.1431691999969189
2025-07-12,2832.7348,8550.0,28452.653686493002,2507.8652738969986,30960.51896039,49638.74522,770.9282609999997,19,19793.57097042,10887.253839,10419.113016246669,0.137991299998248
2025-07-13,8550.0,8550.0,53641.2242430354,1546.8155261899958,55188.0397692254,85149.40938200001,337.26487999999927,10,22332.312444790005,18089.1731216,11975.814538810002,0.12875219999841647
2025-07-14,8550.0,8550.0,52766.238591662,1595.952414386663,54362.19100604866,83881.77814,386.14662999999916,8,22178.3218664,17964.44076911,8246.364456043337,0.11883069999748841
2025-07-15,8550.0,8550.0,55595.90697272,2430.7307772050003,58026.637749924994,87690.76839000001,942.8346413333334,7,22311.5295127,18072.338934,11645.361869300003,0.11517979999916861
2025-07-16,8550.0,8550.0,54995.542494748,1512.928502511665,56508.47099725966,87125.96892,417.0348266666662,9,22177.91791788,17964.113550500002,11194.635995953337,0.10886010000103852
2025-07-17,8550.0,3156.8057,52663.237842399,2184.386002188331,54847.62384458733,81201.52374,511.57021333333273,9,16191.3984351,17968.907707899998,10770.18715946667,0.12414590000116732
2025-07-18,3156.8057,3150.2743,27305.9122821689,1155.3633209099992,28461.275603078902,45373.223006,425.1456166666664,4,13688.396329000001,11093.479328,11929.203521666666,0.11908170000242535
2025-07-19,3150.2743,8550.0,29905.9574222358,238.3090520399999,30144.2664742758,51616.235599,77.22918666666664,6,19598.23274,11014.815393,15927.228388666668,0.12476779999997234
2025-07-20,8550.0,8550.0,54762.404621069996,631.063339351666,55393.467960421665,86690.57126,190.6464199999998,4,22152.164179600004,17943.25300617,10582.328289903337,0.14403850000235252
2025-07-21,8550.0,8550.0,55324.1383101706,934.0461568483303,56258.18446701893,87595.591848,234.2479133333327,10,22158.454720200003,17948.348365,9629.984056133335,0.1459305999960634
2025-07-22,8550.0,8550.0,58422.8522810189,1058.8489900613329,59481.70127108024,91896.240189,241.8352256666666,1,22459.741745,18192.3908419,14075.579894900002,0.1172212999954354
2025-07-23,8550.0,8550.0,58426.836706381495,628.5560275816662,59055.39273396316,91845.253444,152.7299766666665,3,22509.04547,18232.3268483,13504.7176823,0.12478289999853587
2025-07-24,8550.0,3433.673,56481.91734018302,868.8823607878995,57350.79970097092,86538.3793287,203.1935952999999,2,17091.173585000004,18448.544906000003,14482.472245000004,0.13007680000009714
2025-07-25,3433.673,3328.2624,29274.52424390349,395.7649830754897,29670.289226978977,48092.8102377,100.73898701999993,2,13834.281167000001,11300.63725798,19154.585749033336,0.14195879999897443
2025-07-26,3328.2624,8550.0,31943.625490411563,327.22301017499973,32270.848500586562,54316.5755298,127.09497666666653,3,19659.90543,11224.959583,17539.633092800002,0.12958849999995437
2025-07-27,8550.0,8550.0,58515.1203381866,1892.0871136633323,60407.20745184993,91853.019294,393.9772466666665,4,22706.5789675,18392.328987,14247.55676016667,0.14064499999949476
2025-07-28,8550.0,8550.0,58579.89516395889,2037.4433523394996,60617.33851629839,91938.261892,607.0411809999999,5,22631.884545,18331.8265015,10290.36779616667,0.11470040000131121
2025-07-29,8550.0,8550.0,61548.167495059104,717.6048205288328,62265.772315587936,96049.61676100001,220.83138866666656,2,23019.5605,18645.844035000002,15827.48573466667,0.11730099999840604
2025-07-30,8550.0,8550.0,61529.98902738989,121.15042136666605,61651.139448756556,96162.47794,22.33393333333322,1,22838.197610000003,18498.940084,17742.300297333335,0.1257700999994995
2025-07-31,8550.0,3852.1022,59078.7463672631,116.96265514999877,59195.709022413095,90555.358703,22.428829999999763,2,17669.90924,18540.734567,16753.61659333334,0.1277853000065079
2025-08-01,3852.1022,3756.6708,30629.227547481198,0.0,30629.227547481198,50299.439034,0.0,0,14452.664929999999,11792.546860999999,26387.961298333335,0.12661099999968428
2025-08-02,3756.6708,8550.0,32859.641669157005,0.0,32859.641669157005,55554.625759999995,0.0,0,19568.88295,11536.798927,26595.51680366667,0.11892649999936111
2025-08-03,8550.0,8550.0,59175.69165282,0.0,59175.69165282,92769.357223,0.0,0,22425.738764,18164.848421000002,25668.98689666667,0.11133200000040233
2025-08-04,8550.0,8550.0,58146.34835239001,0.0,58146.34835239001,91497.83047,0.0,0,22318.9189729,18078.3244184,21841.58083216667,0.11750700000266079
2025-08-05,8550.0,8550.0,56780.445347896,0.0,56780.445347896,89458.53001,0.0,0,22224.9842839,18002.2373162,20083.47330896667,0.11831269999674987
2025-08-06,8550.0,8550.0,55805.738353805995,1050.8146906346647,56856.55304444066,88048.944955,262.6724576666663,4,22145.631706699998,17937.961695,15989.548134300003,0.11706119999871589
2025-08-07,8550.0,3385.1946,52538.544789495005,22.893410540000097,52561.438200035,80850.51409000001,5.989903333333359,1,16125.3490438,17709.857635599998,19053.027335133334,0.13922460000321735
2025-08-08,3385.1946,3237.307,28979.44038403124,10.475420815000316,28989.91580484624,47979.0388086,2.465343333333408,1,13726.62472,11251.6648606,29731.37304253333,0.13570989999425365
2025-08-09,3237.307,8550.0,31677.2609741613,514.8546904266682,32192.11566458797,54167.854093,127.40962666666704,2,19789.519,11248.086717,26831.902436666667,0.12651829999958863
2025-08-10,8550.0,8550.0,53307.215859312004,1308.7446810149986,54615.960540327,83597.74381000001,364.9779366666663,3,21124.587749000002,17110.916121000002,14644.431068666669,0.12440809999679914
2025-08-11,8550.0,8550.0,53814.172569654,1054.8634122450012,54869.035981899004,84586.71076,212.45814283333362,2,21159.2146905,17138.963921000002,16217.664800000006,0.12199320000217995
2025-08-12,8550.0,8550.0,53473.093807779995,1778.9590399650674,55252.052847745064,84146.41358,404.9111776000001,4,21226.6750986,17193.606862,12757.712871000002,0.11735090000001946
2025-08-13,8550.0,8550.0,53882.749470597,1316.022434943266,55198.77190554027,84761.58471,277.6832053999999,3,21246.754613700003,17209.8712376,14881.405089300002,0.11678029999893624
2025-08-14,8550.0,3412.2069,50927.519126414,1631.2064563266663,52558.72558274067,78289.0571,296.94489666666664,3,15469.220548000001,17154.082451399998,14344.572916733336,0.23228889999882085
2025-08-15,3412.2069,3379.1201,28731.6033324972,73.07921930500001,28804.6825518022,47628.102426,17.0908,1,14025.999039,11390.837361,27850.304664666663,0.13279809999949066
2025-08-16,3379.1201,8550.0,31305.60123509341,0.0,31305.60123509341,53498.9527927,0.0,0,19705.810485,11307.9146439,28171.776584933334,0.12525240000104532
2025-08-17,8550.0,8550.0,53514.262768482,376.21618304666583,53890.47895152867,84155.24058,93.77836333333312,1,21178.447615690002,17154.542612,17059.720322976667,0.11445109999476699
2025-08-18,8550.0,8550.0,53322.430045985995,228.35469954000007,53550.784745526,84018.67560999999,43.81590000000003,3,21364.09037126,17304.913254,15609.198776073335,0.13201649999973597
2025-08-19,8550.0,8550.0,53363.773329717,0.0,53363.773329717,83985.31112,0.0,0,21343.586258100004,17288.304881,15612.369692900002,0.12433259999670554
2025-08-20,8550.0,8550.0,53059.960128549006,6208.418953554334,59268.37908210334,83456.09452,1437.171744333334,6,21324.8990299,17273.168269,10190.84443676667,0.11240920000273036
2025-08-21,8550.0,3890.8614,51205.539812673,734.1575032234757,51939.697315896476,78804.8117,170.00950447666645,3,16553.342974810002,17601.432574700004,14178.492321033338,0.14720369999849936
2025-08-22,3890.8614,3774.3019,28711.44345635398,82.94857507166763,28794.392031425647,47651.816902599996,15.545360000000187,1,14309.88967,11695.914122,23822.817314599997,0.1279999999969732
2025-08-23,3774.3019,8550.0,31035.814195167703,4.906730116666363,31040.720925284368,53000.679701,1.1387166666665962,1,19635.37676,11606.526876,22442.96238366667,0.1318526999966707
2025-08-24,8550.0,8550.0,54293.426030952,0.0,54293.426030952,85471.17412000001,0.0,0,21936.818422,17768.8229574,17569.58917206667,0.12583349999476923
2025-08-25,8550.0,8550.0,54452.3543208538,2059.1437934706646,56511.498114324466,85744.347607,535.840617666666,5,22307.24667,18068.8698182,11268.724356200004,0.13512010000704322
2025-08-26,8550.0,8550.0,54846.412337741,79.43573974333356,54925.848077484334,86363.99139000001,17.492283333333376,2,22323.615701000002,18082.1287597,16611.178348700003,0.12465269999665907
2025-08-27,8550.0,8550.0,54968.025576038795,586.6686301916662,55554.69420623046,86514.65535700001,113.10698666666659,2,22517.463172,18239.145213000003,14435.295518000003,0.13402730000234442
2025-08-28,8550.0,3923.9594,52438.701122337996,7114.102869146835,59552.803991484834,80516.86982,1799.7963996666672,4,17241.522274000003,18129.06951989,12436.418482223338,0.14492099999915808
2025-08-29,3923.9594,3921.1948,28985.5185870711,557.2491105645007,29542.7676976356,47844.977487,162.3782626666669,2,14597.41533,11826.394574,22681.114643666668,0.1308491999952821
2025-08-30,3921.1948,8550.0,30858.099597886,0.0,30858.099597886,52540.282105000006,0.0,0,19858.33127,11919.323672999999,26088.55467466667,0.13601570000173524
2025-08-31,8550.0,8550.0,54474.964739798,3.149738449999951,54478.114478248004,85323.20791,0.9130999999999858,1,22302.0551626,18064.6647059,14440.107469966671,0.12382249999791384
2025-09-01,8550.0,8550.0,54289.193090441,0.0,54289.193090441,85346.48194,0.0,0,22199.175045800002,17981.33182,27554.504180866672,0.12286749999475433
2025-09-02,8550.0,8550.0,53238.39071685661,0.0,53238.39071685661,83815.77410800001,0.0,0,22000.452309,17820.366401749998,25577.93235075,0.11282850000134204
2025-09-03,8550.0,8550.0,52893.637372225,0.0,52893.637372225,83387.85389,0.0,0,22104.486765100002,17904.6343244,23640.284199300004,0.11218840000219643
2025-09-04,8550.0,4105.6336,50603.091616446,0.0,50603.091616446,78050.93632000001,0.0,0,17144.7918073,17887.211112,24867.790074700002,0.12289479999890318
2025-09-05,4105.6336,3977.6453,27120.791532247,0.0,27120.791532247,45136.013638000004,0.0,0,14621.962729,11958.9792767,35648.76851903333,0.13220189999992726
2025-09-06,3977.6453,8550.0,29131.21648574544,8.947485574999913,29140.163971320442,50037.7031526,2.593849999999975,1,19596.357023999997,11757.929997,34480.7862756,0.13896870000462513
2025-09-07,8550.0,8550.0,51252.745812796,310.0439227183334,51562.78973551433,80648.44810000001,54.28343000000001,1,21902.1615128,17740.750855500002,21580.337256033337,0.12840910000522854
2025-09-08,8550.0,8550.0,48728.5526160602,1571.0781907671671,50299.63080682737,77342.12088500001,358.72726300000016,3,21729.824836,17601.158147000002,14176.61192566667,0.1270137999963481
2025-09-09,8550.0,8550.0,49132.6074490299,0.0,49132.6074490299,77874.916899,0.0,0,21924.51906292,17758.8604635,20606.424032913335,0.11903460000030464
2025-09-10,8550.0,8550.0,48802.5765807835,4559.784891894434,53362.361472677934,77238.840423,1037.3553094333336,6,21967.7032495,17793.8396369,12786.333469833338,0.12763429999904474
2025-09-11,8550.0,4191.2045,47320.8545164308,267.1530990416661,47588.00761547247,73167.448705,49.280163333333235,1,17210.348747,17863.298478,20373.592816000004,0.2332399999941117
2025-09-12,4191.2045,4136.885,24288.335773963903,174.77333688766646,24463.10911085157,41304.007323,49.39207966666661,1,14785.766085000001,12025.358077,27041.335194666666,0.14914770000177668
2025-09-13,4136.885,8550.0,26512.08309390487,0.0,26512.08309390487,46505.3958347,0.0,0,19820.499780000002,12082.801355,30760.595926366666,0.13831509999727132
2025-09-14,8550.0,8550.0,48883.60448496729,1062.2255356341666,49945.830020601454,77178.210022,289.84115566666674,3,22059.3130063,17868.0435832,13177.45700456667,0.14366789999621687
2025-09-15,8550.0,8550.0,46951.1421443284,0.0,46951.1421443284,74733.669994,0.0,0,21940.5879756,17771.876282999998,15497.92766806667,0.11835069999506231
2025-09-16,8550.0,8550.0,46380.4586532194,994.4397903999999,47374.8984436194,73613.14448700001,395.3798433333333,2,21872.261289000002,17716.5316915,10361.024749500004,0.20176660000288393
2025-09-17,8550.0,8550.0,46608.11605653344,1718.405479632101,48326.52153616554,74088.4523276,383.926511366667,4,21862.504390000002,17708.6285773,10358.38462626667,0.12355560000287369
2025-09-18,8550.0,4541.105,44582.9576439703,665.7870616778325,45248.74470564813,69286.697598,155.01251066666646,5,17289.9485666,17612.863873000002,10808.574298400006,0.1237152999965474
2025-09-19,4541.105,4506.975,22192.9877153272,383.89693699533404,22576.884652322533,38524.157504,143.1533859666669,4,15272.105511000002,12401.1224787,19694.975541,0.1830614999998943
2025-09-20,4506.975,8550.0,24125.0250118613,131.6568291770002,24256.681841038302,43079.954621000004,34.68304600000005,3,19663.71952,12288.890335,20094.37474866667,0.1765164000025834
2025-09-21,8550.0,8550.0,47765.85464219958,56.19353245500051,47822.04817465458,75805.27862979,23.478933333333543,1,21981.6174842,17805.110228999998,13364.762824590005,0.13984480000362964
2025-09-22,8550.0,8550.0,44965.66625254676,595.8725400971971,45561.53879264396,72085.286752752,178.02358753333272,13,21692.1048391,17570.6049816,7527.790599452002,0.1803866999980528
2025-09-23,8550.0,8550.0,45399.158357907436,1830.7433918241634,47229.9017497316,72763.75382269999,427.77747566666596,12,21735.401296000004,17605.675084,6945.189503033336,0.1872843000019202
2025-09-24,8550.0,8550.0,45407.71848056787,831.3056338049977,46239.02411437287,72736.3545817,262.7078933333329,9,21762.742618800003,17627.821525,7800.916281233336,0.14231760000257054
2025-09-25,8550.0,4758.0029,43784.55789174856,960.8324683916638,44745.39036014023,68553.5181586,247.46539666666592,9,17487.222156,17577.4473515,8555.759850766666,0.12780040000507142
2025-09-26,4758.0029,4725.5126,20309.4270983303,93.18872756666623,20402.615825896966,36015.157074999996,29.242789999999843,4,15504.49728,12587.884058,15433.543143,0.1446120000036899
2025-09-27,4725.5126,8550.0,22264.1778542442,3112.592396813332,25376.770251057533,40495.736864,847.1077933333331,13,19713.393334999997,12525.809943,16353.959015333334,0.13241890000062995
2025-09-28,8550.0,8550.0,46036.69359608116,1045.732406720998,47082.42600280216,73625.64820699999,272.01015499999943,10,21963.701247000005,17790.5980319,6236.925980233335,0.13273570000455948
2025-09-29,8550.0,8550.0,44341.47080466,2905.7775863583292,47247.24839101833,71514.51987,718.0703933333325,16,21843.1414619,17692.944665000003,5322.501866433335,0.17391420000058133
2025-09-30,8550.0,8550.0,44957.70008414981,4288.41156445816,49246.11164860797,72150.98503899999,1050.1441304033317,22,21907.58025207,17745.140058999998,3616.514209666667,0.14958659999683732
2025-10-01,8550.0,8550.0,45110.71453118361,266.7511933549994,45377.465724538604,72556.391764,122.35340999999971,5,21913.5103668,17749.943445999997,18853.656719866667,0.1360322000036831
2025-10-02,8550.0,4968.334,42576.68047347128,496.1345011283326,43072.81497459961,67009.63572207,210.16579666666632,6,17860.273130200003,17690.320691,15319.065962870001,0.14433139999891864
2025-10-03,4968.334,4979.5486,18541.932677915,202.187586468333,18744.12026438333,33764.74166,91.50703999999985,6,15674.284303000002,12686.077146,23050.887843,0.16245070000150008
2025-10-04,4979.5486,8550.0,20431.058927977,643.0550938116656,21074.114021788664,38014.683348,190.36206666666632,5,19676.986571,12724.952858,18157.029268333332,0.14148969999951078
2025-10-05,8550.0,8550.0,42954.587411435,548.6646746733323,43503.25208610833,68934.764252,253.43551999999954,5,21686.462442,17566.034660999998,10331.810924333335,0.1447718999988865
2025-10-06,8550.0,8550.0,42617.605187717694,752.2728023449986,43369.87799006269,68252.1662671,312.60402999999957,7,21586.079024500003,17484.724045,6730.306067600002,0.13982459999533603
2025-10-07,8550.0,8550.0,42577.19592561572,691.0810065983318,43268.27693221405,68050.3401704,200.0398599999996,6,21604.676383,17499.78791,6373.928557400004,0.14322710000124061
2025-10-08,8550.0,8550.0,40936.0124241669,2101.7661346686655,43037.77855883556,66156.132759,706.4267819999998,7,21481.2672783,17399.826560999998,6302.623157033335,0.1497460000027786
2025-10-09,8550.0,5087.0771,39784.5390500316,413.94504101333234,40198.484091044935,62893.89922200001,140.54332666666653,11,17562.672913200004,17342.395718,7054.183670133338,0.12871440000162693
2025-10-10,5087.0771,5289.7851,17718.845116465796,1000.1533483958326,18718.99846486163,33133.803380000005,354.03075633333304,15,16162.41956,12909.122648,20890.926307666665,0.13100859999394743
2025-10-11,5289.7851,8550.0,19596.1710033715,427.8912106516666,20024.062214023164,37177.079203,166.11475999999988,11,19765.592348,13075.9364032,16547.224434866665,0.13314039999386296
2025-10-12,8550.0,8550.0,42035.27074857116,2249.750490222031,44285.02123879319,67735.7738012,607.8847027999993,10,21469.014183000003,17389.901525,5749.589862666669,0.13372309999977006
2025-10-13,8550.0,8550.0,42563.5583531116,564.5847008183327,43128.14305392993,68530.44840200001,189.6822249999998,7,21467.2032,17388.434675,7613.966802000002,0.13876170000003185
2025-10-14,8550.0,8550.0,42570.999739881,2362.561977102998,44933.561716984,68475.9929125,604.7317113333327,17,21493.527918000003,17409.757651,4223.125073500003,0.13386069999978645
2025-10-15,8550.0,8550.0,41656.37837054445,6291.077102585999,47947.45547313045,67645.3567128,1574.0460006666663,16,21475.307395000003,17394.999032,3219.0707004666683,0.13608349999412894
2025-10-16,8550.0,5610.8695,40690.69635640959,8361.601345349663,49052.29770175926,64865.1745145,2068.003423333332,14,18308.022686999997,17474.7158514,3133.398152233335,0.2730816999974195
2025-10-17,5610.8695,5780.712,17283.10724948111,1405.270504083332,18688.37775356444,32969.6811697,390.94069399999955,13,16657.484719,13339.704364000001,14038.642192033334,0.1411249000011594
2025-10-18,5780.712,8550.0,18876.783917569643,1134.6337198634665,20011.417637433107,36420.891242800004,358.11609319999985,12,19726.756934,13486.313970120002,14461.971105453333,0.14268560000346042
2025-10-19,8550.0,8550.0,43391.17509887752,4417.340427663327,47808.51552654085,70545.4479994,1142.812103333332,21,22121.636244,17918.525431000002,3599.426756400002,0.12881449999986216
2025-10-20,8550.0,8550.0,44211.313795570924,4438.9620762869945,48650.27587185792,71660.3917074,998.1270006666653,14,22270.225927,18038.883043499998,3986.3934579000015,0.13034760000300594
2025-10-21,8550.0,8550.0,44753.19455635496,3204.0663756146987,47957.26093196966,72541.61354595,1002.3376746,17,22597.428428600004,18303.917045000002,2787.858486950003,0.1352690999992774
2025-10-22,8550.0,8550.0,44214.41420155564,7316.810464668828,51531.22466622447,72377.43744729999,1510.9201209999987,18,22809.206996,18475.457728,3999.711600300003,0.12546540000039386
2025-10-23,8550.0,6064.4304,43547.290685204,2269.124924265663,45816.41560946967,70185.97759299999,531.6948746666662,16,20486.279350000004,18830.898951,5682.795035333334,0.13138859999889974
2025-10-24,6064.4304,6221.4945,16848.2599477893,4358.692636231663,21206.952584020964,32723.625651,940.5471679999991,16,17129.607655,13733.624501,11848.13894833333,0.12850690000050236
2025-10-25,6221.4945,8550.0,18352.5184115761,2789.89616712283,21142.414578698932,35917.614777,690.5203356666657,12,19766.572341,13915.268668036,11358.398706369333,0.1336206999985734
2025-10-26,8550.0,8550.0,45460.24116292075,1626.125553469999,47086.366716390745,73926.17282079998,410.28160999999955,14,23377.201641,18935.533374000002,5350.474147133335,0.14275349999661557
2025-10-27,8550.0,8550.0,45776.46648808959,3761.6260593289953,49538.09254741858,74317.3564588,974.5650371666657,15,23282.5610372,18858.874486,7315.6532781000005,0.14503849999891827
2025-10-28,8550.0,8550.0,45680.5459575626,2531.3495089281623,48211.895466490765,74260.92006599999,614.5720079999992,20,23329.598245,18896.9746614,4470.446790400001,0.13590869999461574
2025-10-29,8550.0,8550.0,44843.8219878112,9640.56959623839,54484.39158404959,73213.943344,2362.9707562999984,13,23281.512282300006,18858.024996,1841.1700140000016,0.13560220000363188
2025-10-30,8550.0,6494.8713,44514.145037742426,3677.929428322871,48192.0744660653,71747.87500193,836.5858320699977,14,21254.359678,19065.647286,5607.930792000001,0.1427722000007634
2025-10-31,6494.8713,6589.4809,17390.38749247896,5413.602877205197,22803.990369684157,33611.7444542,1419.4604824666662,18,17574.68962,14150.349999999999,7702.57325,0.13582319999841275
2025-11-01,6589.4809,8550.0,18519.3864854208,2433.216913676663,20952.603399097465,36108.320032,644.8550966666661,13,19717.920967,14207.048824,8698.264552333332,0.15217430000484455
2025-11-02,8550.0,8550.0,47061.2414667065,4210.624318024448,51271.86578473095,76281.932532,841.515913633333,14,23511.595966300003,19044.392793,3859.8613390000014,0.13431950000085635
2025-11-03,8550.0,8550.0,47727.91050809962,2695.956211591327,50423.86671969095,77067.11281230001,805.7620586666648,16,23442.724187,18988.6066633,3913.827063933337,0.12814220000291243
2025-11-04,8550.0,8550.0,48084.389520976714,3882.1330496116625,51966.52257058838,77820.22465137,778.2520599999989,8,23270.19939176,18848.8615771,6597.066863376668,0.11920709999685641
2025-11-05,8550.0,8550.0,48348.67695901054,2138.9942334674975,50487.67119247804,78006.6892178,593.9051449999992,15,23294.781950700002,18868.773441,4496.565786433334,0.1216435000023921
2025-11-06,8550.0,6873.0494,47458.3071940012,5411.565826984326,52869.87302098553,75955.4697365,1235.2525089999986,17,21446.263975,18880.729413,3255.6031335000025,0.13006370000221068
2025-11-07,6873.0494,6866.0637,18434.2854818958,2674.99359402933,21109.27907592513,35084.27821999999,540.3190229999993,15,17921.152696,14522.420807999999,8907.403571666668,0.1349393999989843
2025-11-08,6866.0637,8550.0,19163.9716453488,1580.8744003473314,20744.846045696133,36959.9187,376.1188179999998,13,19812.1328397,14532.2849637,8264.982542,0.12696889999642735
2025-11-09,8550.0,8550.0,49440.135943460096,2924.6304170438325,52364.76636050393,79390.210265,684.2920816666663,15,23284.888558799998,18860.75975465,4303.556359183335,0.12155940000229748
2025-11-10,8550.0,8550.0,49789.9723954898,4323.548549779993,54113.52094526979,79886.337034,1062.6353383333321,18,23275.5508223,18853.196207,2668.1746570333353,0.1282987999948091
2025-11-11,8550.0,8550.0,50231.673059445726,1207.2778294866612,51438.950888932384,80450.8819107,296.2332433333321,16,23260.6367665,18841.11583,4768.574550866669,0.14430340000399156
2025-11-12,8550.0,8550.0,50606.02921333835,1587.9322344215054,52193.96144775985,80898.57429785,321.3400504499995,12,23207.7697284,18798.293563000003,5854.450432900002,0.1321998999992502
2025-11-13,8550.0,7714.5691,50296.079506646296,2633.7013643703103,52929.78087101661,79937.875918,683.1640642333318,16,22272.9815049,18793.00291,4745.190070666668,0.1330390000002808
2025-11-14,7714.5691,7530.8614,19180.357259206103,960.9193244033338,20141.276583609437,36218.625249,272.4362733333336,13,18447.822310000003,15108.0729656,5552.856877933334,0.13569809999899007
2025-11-15,7530.8614,8550.0,19699.412496634897,1506.7747194899996,21206.187216124898,37550.0322035,342.9131700000001,10,19608.608586000002,14965.748263999998,5038.198134833334,0.13444440000603208
2025-11-16,8550.0,8550.0,52082.28561559994,2680.382031243329,54762.66764684327,82897.48382329999,672.8664116666655,18,23706.34759,19202.141621000002,4631.599882633335,0.13065279999864288
2025-11-17,8550.0,8550.0,52588.2436964036,827.0031583349979,53415.2468547386,83618.573168,259.77893999999964,11,23997.15542,19437.69599,6623.1383446666705,0.134164499999315
2025-11-18,8550.0,8550.0,52397.27952939605,1476.3060061724989,53873.58553556855,83312.38047870001,519.6950683333333,17,23969.47154,19415.27202,4387.324193700003,0.13422069999796804
2025-11-19,8550.0,8550.0,52782.2199533613,1478.009418253329,54260.22937161463,83865.093325,402.24449999999894,14,24166.24127,19574.6555,4307.440455000002,0.12758929999836255
2025-11-20,8550.0,7950.0,52713.008694654505,1530.2623795093305,54243.27107416384,83499.22966499999,356.5260503333325,16,23553.05322,19617.97318,5127.599642000001,0.12510359999578213
2025-11-21,7950.0,7950.0,20203.8605060229,837.8595191099989,21041.720025132898,38102.93157,296.9364166666662,13,19105.490054,15475.446932,5905.440798,0.12607589999970514
2025-11-22,7950.0,8550.0,20542.551622013933,968.0041098583315,21510.555731872264,39077.02825045,275.0816166666664,15,19785.648175,15486.375032,4833.007240783333,0.1424263000008068
2025-11-23,8550.0,8550.0,53902.07419784446,1619.0952700916632,55521.16946793612,85462.70464770001,366.7997333333325,14,24610.53594,19934.53418,5921.406337700003,0.11759150000580121
2025-11-24,8550.0,8550.0,54017.8153017378,1072.147541658666,55089.96284339647,85662.169071,281.85769300000027,12,24609.95636,19934.064739999998,7106.191444000002,0.12582149999798276
2025-11-25,8550.0,8550.0,53995.120798469696,990.4588322139988,54985.57963068369,85643.77133494,288.1669093333329,13,24775.26017,20067.96079,5055.978397606671,0.13509550000162562
2025-11-26,8550.0,8550.0,54213.8774440687,597.9902582043306,54811.867702273026,85871.4993175,178.5161061666658,13,24659.64288,19974.310810000003,4607.016470333338,0.13791240000136895
2025-11-27,8550.0,7950.0,54032.9262279498,869.2672305149997,54902.1934584648,85289.073355,209.44272999999987,8,24010.32803,19988.36576,5695.661081666671,0.12125370000285329
2025-11-28,7950.0,7950.0,20932.3259615305,1069.0790574383318,22001.40501896883,39610.139994,239.77685666666622,10,19581.3168457,15860.866707,5208.228161966668,0.12081990000297083
2025-11-29,7950.0,8550.0,21461.42589539982,5229.853756005234,26691.279651405057,40930.4391018,1637.821711866667,15,20414.2996458,15995.582765,3220.093832866667,0.14005470000120113
2025-11-30,8550.0,8550.0,55627.315452420866,1677.7743277794634,57305.08978020033,87801.899668,446.81607669999937,20,24833.33324,20114.99998,3285.5543680333367,0.1178042000028654
2025-12-01,8550.0,8550.0,56039.019333966666,14938.213895722638,70977.2332296893,88481.6725641,4161.710137899997,14,24833.33324,20114.999978,1626.1217066666677,0.1281652000034228
2025-12-02,8550.0,8550.0,56632.5376734538,18043.274954283326,74675.81262773712,89183.15857,4845.083798666665,15,24909.544982,20176.7315,657.6189366666675,0.11922040000354173
2025-12-03,8550.0,8550.0,57431.065216351904,10399.946559323824,67831.01177567572,90242.539101,3300.2300956666636,15,25061.773110000002,20300.03629,1618.2838100000004,0.1197734000015771
2025-12-04,8550.0,8550.0,57934.252867907504,11897.915152085821,69832.16801999332,90815.993055,3349.992508333331,13,25128.25367,20353.88555,2620.4086933333347,0.12993689999711933
2025-12-05,8550.0,8550.0,23605.434055716,8961.195268591628,32566.62932430763,44881.69214,2577.421374933332,15,20062.426099,16250.5651861,2335.6249187,0.15604480000183685
